from_revision,from_code,to_revision,to_code,weight,note
H6,282919,H4,282919,1.0000,
H6,282990,H4,282990,1.0000,
H6,283010,H4,283010,1.0000,
H6,283090,H4,283090,1.0000,
H6,283110,H4,283110,1.0000,
H6,283190,H4,283190,1.0000,
H6,283210,H4,283210,1.0000,
H6,283220,H4,283220,1.0000,
H6,283230,H4,283230,1.0000,
H6,283311,H4,283311,1.0000,
H6,283319,H4,283319,1.0000,
H6,283321,H4,283321,1.0000,
H6,283322,H4,283322,1.0000,
H6,283324,H4,283324,1.0000,
H6,283325,H4,283325,1.0000,
H6,283327,H4,283327,1.0000,
H6,283329,H4,283329,1.0000,
H6,283330,H4,283330,1.0000,
H6,283340,H4,283340,1.0000,
H6,283410,H4,283410,1.0000,
H6,283421,H4,283421,1.0000,
H6,283429,H4,283429,1.0000,
H6,283510,H4,283510,1.0000,
H6,283522,H4,283522,1.0000,
H6,283524,H4,283524,1.0000,
H6,283525,H4,283525,1.0000,
H6,283526,H4,283526,1.0000,
H6,283529,H4,283529,1.0000,
H6,283531,H4,283531,1.0000,
H6,283539,H4,283539,1.0000,
H6,283620,H4,283620,1.0000,
H6,283630,H4,283630,1.0000,
H6,283640,H4,283640,1.0000,
H6,283650,H4,283650,1.0000,
H6,283660,H4,283660,1.0000,
H6,283691,H4,283691,1.0000,
H6,283692,H4,283692,1.0000,
H6,283699,H4,283699,1.0000,
H6,283711,H4,283711,1.0000,
H6,283719,H4,283719,1.0000,
H6,283720,H4,283720,1.0000,
H6,283911,H4,283911,1.0000,
H6,283919,H4,283919,1.0000,
H6,283990,H4,283990,1.0000,
H6,284011,H4,284011,1.0000,
H6,284019,H4,284019,1.0000,
H6,284020,H4,284020,1.0000,
H6,284030,H4,284030,1.0000,
H6,284130,H4,284130,1.0000,
H6,284150,H4,284150,1.0000,
H6,284161,H4,284161,1.0000,
H6,284169,H4,284169,1.0000,
H6,284170,H4,284170,1.0000,
H6,284180,H4,284180,1.0000,
H6,284190,H4,284190,1.0000,
H6,284210,H4,284210,1.0000,
H6,284290,H4,284290,1.0000,
H6,284310,H4,284310,1.0000,
H6,284321,H4,284321,1.0000,
H6,284329,H4,284329,1.0000,
H6,284330,H4,284330,1.0000,
H6,284390,H4,284390,1.0000,
H6,284410,H4,284410,1.0000,
H6,284420,H4,284420,1.0000,
H6,284430,H4,284430,1.0000,
H6,284441,H4,284441,1.0000,
H6,284442,H4,284442,1.0000,
H6,284443,H4,284443,1.0000,
H6,284444,H4,284444,1.0000,
H6,284450,H4,284450,1.0000,
H6,284510,H4,284510,1.0000,
H6,284520,H4,284520,1.0000,
H6,284530,H4,284530,1.0000,
H6,284540,H4,284540,1.0000,
H6,284590,H4,284590,1.0000,
H6,284610,H4,284610,1.0000,
H6,284690,H4,284690,1.0000,
H6,284700,H4,284700,1.0000,
H6,284910,H4,284910,1.0000,
H6,284920,H4,284920,1.0000,
H6,284990,H4,284990,1.0000,
H6,285000,H4,285000,1.0000,
H6,285210,H4,285210,1.0000,
H6,285290,H4,285290,1.0000,
H6,285310,H4,285310,1.0000,
H6,285390,H4,285390,1.0000,
H6,290110,H4,290110,1.0000,
H6,290121,H4,290121,1.0000,
H6,290122,H4,290122,1.0000,
H6,290123,H4,290123,1.0000,
H6,290124,H4,290124,1.0000,
H6,290129,H4,290129,1.0000,
H6,290211,H4,290211,1.0000,
H6,290219,H4,290219,1.0000,
H6,290220,H4,290220,1.0000,
H6,290230,H4,290230,1.0000,
H6,290241,H4,290241,1.0000,
H6,290242,H4,290242,1.0000,
H6,290243,H4,290243,1.0000,
H6,290244,H4,290244,1.0000,
H6,290250,H4,290250,1.0000,
H6,290260,H4,290260,1.0000,
H6,290270,H4,290270,1.0000,
H6,290290,H4,290290,1.0000,
H6,290311,H4,290311,1.0000,
H6,290312,H4,290312,1.0000,
H6,290313,H4,290313,1.0000,
H6,290314,H4,290314,1.0000,
H6,290315,H4,290315,1.0000,
H6,290319,H4,290319,1.0000,
H6,290321,H4,290321,1.0000,
H6,290322,H4,290322,1.0000,
H6,290323,H4,290323,1.0000,
H6,290329,H4,290329,1.0000,
H6,290341,H4,290341,1.0000,
H6,290342,H4,290342,1.0000,
H6,290343,H4,290343,1.0000,
H6,290344,H4,290344,1.0000,
H6,290345,H4,290345,1.0000,
H6,290346,H4,290346,1.0000,
H6,290347,H4,290347,1.0000,
H6,290348,H4,290348,1.0000,
H6,290349,H4,290349,1.0000,
H6,290351,H4,290351,1.0000,
H6,290359,H4,290359,1.0000,
H6,290361,H4,290361,1.0000,
H6,290362,H4,290362,1.0000,
H6,290369,H4,290369,1.0000,
H6,290371,H4,290371,1.0000,
H6,290372,H4,290372,1.0000,
H6,290373,H4,290373,1.0000,
H6,290374,H4,290374,1.0000,
H6,290375,H4,290375,1.0000,
H6,290376,H4,290376,1.0000,
H6,290377,H4,290377,1.0000,
H6,290378,H4,290378,1.0000,
H6,290379,H4,290379,1.0000,
H6,290381,H4,290381,1.0000,
H6,290382,H4,290382,1.0000,
H6,290383,H4,290383,1.0000,
H6,290389,H4,290389,1.0000,
H6,290391,H4,290391,1.0000,
H6,290392,H4,290392,1.0000,
H6,290393,H4,290393,1.0000,
H6,290394,H4,290394,1.0000,
H6,290399,H4,290399,1.0000,
H6,290410,H4,290410,1.0000,
H6,290420,H4,290420,1.0000,
H6,290431,H4,290431,1.0000,
H6,290432,H4,290432,1.0000,
H6,290433,H4,290433,1.0000,
H6,290434,H4,290434,1.0000,
H6,290435,H4,290435,1.0000,
H6,290436,H4,290436,1.0000,
H6,290491,H4,290491,1.0000,
H6,290499,H4,290499,1.0000,
H6,290511,H4,290511,1.0000,
H6,290512,H4,290512,1.0000,
H6,290513,H4,290513,1.0000,
H6,290514,H4,290514,1.0000,
H6,290516,H4,290516,1.0000,
H6,290517,H4,290517,1.0000,
H6,290519,H4,290519,1.0000,
H6,290522,H4,290522,1.0000,
H6,290529,H4,290529,1.0000,
H6,290531,H4,290531,1.0000,
H6,290532,H4,290532,1.0000,
H6,290539,H4,290539,1.0000,
H6,290541,H4,290541,1.0000,
H6,290542,H4,290542,1.0000,
H6,290543,H4,290543,1.0000,
H6,290544,H4,290544,1.0000,
H6,290545,H4,290545,1.0000,
H6,290549,H4,290549,1.0000,
H6,290551,H4,290551,1.0000,
H6,290559,H4,290559,1.0000,
H6,290611,H4,290611,1.0000,
H6,290612,H4,290612,1.0000,
H6,290613,H4,290613,1.0000,
H6,290619,H4,290619,1.0000,
H6,290621,H4,290621,1.0000,
H6,290629,H4,290629,1.0000,
H6,290711,H4,290711,1.0000,
H6,290712,H4,290712,1.0000,
H6,290713,H4,290713,1.0000,
H6,290715,H4,290715,1.0000,
H6,290719,H4,290719,1.0000,
H6,290721,H4,290721,1.0000,
H6,290722,H4,290722,1.0000,
H6,290723,H4,290723,1.0000,
H6,290729,H4,290729,1.0000,
H6,290811,H4,290811,1.0000,
H6,290819,H4,290819,1.0000,
H6,290891,H4,290891,1.0000,
H6,290892,H4,290892,1.0000,
H6,290899,H4,290899,1.0000,
H6,290911,H4,290911,1.0000,
H6,290919,H4,290919,1.0000,
H6,290920,H4,290920,1.0000,
H6,290930,H4,290930,1.0000,
H6,290941,H4,290941,1.0000,
H6,290943,H4,290943,1.0000,
H6,290944,H4,290944,1.0000,
H6,290949,H4,290949,1.0000,
H6,290950,H4,290950,1.0000,
H6,290960,H4,290960,1.0000,
H6,291010,H4,291010,1.0000,
H6,291020,H4,291020,1.0000,
H6,291030,H4,291030,1.0000,
H6,291040,H4,291040,1.0000,
H6,291050,H4,291050,1.0000,
H6,291090,H4,291090,1.0000,
H6,291100,H4,291100,1.0000,
H6,291211,H4,291211,1.0000,
H6,291212,H4,291212,1.0000,
H6,291219,H4,291219,1.0000,
H6,291221,H4,291221,1.0000,
H6,291229,H4,291229,1.0000,
H6,291241,H4,291241,1.0000,
H6,291242,H4,291242,1.0000,
H6,291249,H4,291249,1.0000,
H6,291250,H4,291250,1.0000,
H6,291260,H4,291260,1.0000,
H6,291300,H4,291300,1.0000,
H6,291411,H4,291411,1.0000,
H6,291412,H4,291412,1.0000,
H6,291413,H4,291413,1.0000,
H6,291419,H4,291419,1.0000,
H6,291422,H4,291422,1.0000,
H6,291423,H4,291423,1.0000,
H6,291429,H4,291429,1.0000,
H6,291431,H4,291431,1.0000,
H6,291439,H4,291439,1.0000,
H6,291440,H4,291440,1.0000,
H6,291450,H4,291450,1.0000,
H6,291461,H4,291461,1.0000,
H6,291462,H4,291462,1.0000,
H6,291469,H4,291469,1.0000,
H6,291471,H4,291471,1.0000,
H6,291479,H4,291479,1.0000,
H6,291511,H4,291511,1.0000,
H6,291512,H4,291512,1.0000,
H6,291513,H4,291513,1.0000,
H6,291521,H4,291521,1.0000,
H6,291524,H4,291524,1.0000,
H6,291529,H4,291529,1.0000,
H6,291531,H4,291531,1.0000,
H6,291532,H4,291532,1.0000,
H6,291533,H4,291533,1.0000,
H6,291536,H4,291536,1.0000,
H6,291539,H4,291539,1.0000,
H6,291540,H4,291540,1.0000,
H6,291550,H4,291550,1.0000,
H6,291560,H4,291560,1.0000,
H6,291570,H4,291570,1.0000,
H6,291590,H4,291590,1.0000,
H6,291611,H4,291611,1.0000,
H6,291612,H4,291612,1.0000,
H6,291613,H4,291613,1.0000,
H6,291614,H4,291614,1.0000,
H6,291615,H4,291615,1.0000,
H6,291616,H4,291616,1.0000,
H6,291619,H4,291619,1.0000,
H6,291620,H4,291620,1.0000,
H6,291631,H4,291631,1.0000,
H6,291632,H4,291632,1.0000,
H6,291634,H4,291634,1.0000,
H6,291639,H4,291639,1.0000,
H6,291711,H4,291711,1.0000,
H6,291712,H4,291712,1.0000,
H6,291713,H4,291713,1.0000,
H6,291714,H4,291714,1.0000,
H6,291719,H4,291719,1.0000,
H6,291720,H4,291720,1.0000,
H6,291732,H4,291732,1.0000,
H6,291733,H4,291733,1.0000,
H6,291734,H4,291734,1.0000,
H6,291735,H4,291735,1.0000,
H6,291736,H4,291736,1.0000,
H6,291737,H4,291737,1.0000,
H6,291739,H4,291739,1.0000,
H6,291811,H4,291811,1.0000,
H6,291812,H4,291812,1.0000,
H6,291813,H4,291813,1.0000,
H6,291814,H4,291814,1.0000,
H6,291815,H4,291815,1.0000,
H6,291816,H4,291816,1.0000,
H6,291817,H4,291817,1.0000,
H6,291818,H4,291818,1.0000,
H6,291819,H4,291819,1.0000,
H6,291821,H4,291821,1.0000,
H6,291822,H4,291822,1.0000,
H6,291823,H4,291823,1.0000,
H6,291829,H4,291829,1.0000,
H6,291830,H4,291830,1.0000,
H6,291891,H4,291891,1.0000,
H6,291899,H4,291899,1.0000,
H6,291910,H4,291910,1.0000,
H6,291990,H4,291990,1.0000,
H6,292011,H4,292011,1.0000,
H6,292019,H4,292019,1.0000,
H6,292021,H4,292021,1.0000,
H6,292022,H4,292022,1.0000,
H6,292023,H4,292023,1.0000,
H6,292024,H4,292024,1.0000,
H6,292029,H4,292029,1.0000,
H6,292030,H4,292030,1.0000,
H6,292090,H4,292090,1.0000,
H6,292111,H4,292111,1.0000,
H6,292112,H4,292112,1.0000,
H6,292113,H4,292113,1.0000,
H6,292114,H4,292114,1.0000,
H6,292119,H4,292119,1.0000,
H6,292121,H4,292121,1.0000,
H6,292122,H4,292122,1.0000,
H6,292129,H4,292129,1.0000,
H6,292130,H4,292130,1.0000,
H6,292141,H4,292141,1.0000,
H6,292142,H4,292142,1.0000,
H6,292143,H4,292143,1.0000,
H6,292144,H4,292144,1.0000,
H6,292145,H4,292145,1.0000,
H6,292146,H4,292146,1.0000,
H6,292149,H4,292149,1.0000,
H6,292151,H4,292151,1.0000,
H6,292159,H4,292159,1.0000,
H6,292211,H4,292211,1.0000,
H6,292212,H4,292212,1.0000,
H6,292214,H4,292214,1.0000,
H6,292215,H4,292215,1.0000,
H6,292216,H4,292216,1.0000,
H6,292217,H4,292217,1.0000,
H6,292218,H4,292218,1.0000,
H6,292219,H4,292219,1.0000,
H6,292221,H4,292221,1.0000,
H6,292229,H4,292229,1.0000,
H6,292231,H4,292231,1.0000,
H6,292239,H4,292239,1.0000,
H6,292241,H4,292241,1.0000,
H6,292242,H4,292242,1.0000,
H6,292243,H4,292243,1.0000,
H6,292244,H4,292244,1.0000,
H6,292249,H4,292249,1.0000,
H6,292250,H4,292250,1.0000,
H6,292310,H4,292310,1.0000,
H6,292320,H4,292320,1.0000,
H6,292330,H4,292330,1.0000,
H6,292340,H4,292340,1.0000,
H6,292390,H4,292390,1.0000,
H6,292411,H4,292411,1.0000,
H6,292412,H4,292412,1.0000,
H6,292419,H4,292419,1.0000,
H6,292421,H4,292421,1.0000,
H6,292423,H4,292423,1.0000,
H6,292424,H4,292424,1.0000,
H6,292425,H4,292425,1.0000,
H6,292429,H4,292429,1.0000,
H6,292511,H4,292511,1.0000,
H6,292512,H4,292512,1.0000,
H6,292519,H4,292519,1.0000,
H6,292521,H4,292521,1.0000,
H6,292529,H4,292529,1.0000,
H6,292610,H4,292610,1.0000,
H6,292620,H4,292620,1.0000,
H6,292630,H4,292630,1.0000,
H6,292640,H4,292640,1.0000,
H6,292690,H4,292690,1.0000,
H6,292700,H4,292700,1.0000,
H6,292800,H4,292800,1.0000,
H6,292910,H4,292910,1.0000,
H6,292990,H4,292990,1.0000,
H6,293010,H4,293010,1.0000,
H6,293020,H4,293020,1.0000,
H6,293030,H4,293030,1.0000,
H6,293040,H4,293040,1.0000,
H6,293060,H4,293060,1.0000,
H6,293070,H4,293070,1.0000,
H6,293080,H4,293080,1.0000,
H6,293090,H4,293090,1.0000,
H6,293110,H4,293110,1.0000,
H6,293120,H4,293120,1.0000,
H6,293141,H4,293141,1.0000,
H6,293142,H4,293142,1.0000,
H6,293143,H4,293143,1.0000,
H6,293144,H4,293144,1.0000,
H6,293145,H4,293145,1.0000,
H6,293146,H4,293146,1.0000,
H6,293147,H4,293147,1.0000,
H6,293148,H4,293148,1.0000,
H6,293149,H4,293149,1.0000,
H6,293151,H4,293151,1.0000,
H6,293152,H4,293152,1.0000,
H6,293153,H4,293153,1.0000,
H6,293154,H4,293154,1.0000,
H6,293159,H4,293159,1.0000,
H6,293190,H4,293190,1.0000,
H6,293211,H4,293211,1.0000,
H6,293212,H4,293212,1.0000,
H6,293213,H4,293213,1.0000,
H6,293214,H4,293214,1.0000,
H6,293219,H4,293219,1.0000,
H6,293220,H4,293220,1.0000,
H6,293291,H4,293291,1.0000,
H6,293292,H4,293292,1.0000,
H6,293293,H4,293293,1.0000,
H6,293294,H4,293294,1.0000,
H6,293295,H4,293295,1.0000,
H6,293296,H4,293296,1.0000,
H6,293299,H4,293299,1.0000,
H6,293311,H4,293311,1.0000,
H6,293319,H4,293319,1.0000,
H6,293321,H4,293321,1.0000,
H6,293329,H4,293329,1.0000,
H6,293331,H4,293331,1.0000,
H6,293332,H4,293332,1.0000,
H6,293333,H4,293333,1.0000,
H6,293334,H4,293334,1.0000,
H6,293335,H4,293335,1.0000,
H6,293336,H4,293336,1.0000,
H6,293337,H4,293337,1.0000,
H6,293339,H4,293339,1.0000,
H6,293341,H4,293341,1.0000,
H6,293349,H4,293349,1.0000,
H6,293352,H4,293352,1.0000,
H6,293353,H4,293353,1.0000,
H6,293354,H4,293354,1.0000,
H6,293355,H4,293355,1.0000,
H6,293359,H4,293359,1.0000,
H6,293361,H4,293361,1.0000,
H6,293369,H4,293369,1.0000,
H6,293371,H4,293371,1.0000,
H6,293372,H4,293372,1.0000,
H6,293379,H4,293379,1.0000,
H6,293391,H4,293391,1.0000,
H6,293392,H4,293392,1.0000,
H6,293399,H4,293399,1.0000,
H6,293410,H4,293410,1.0000,
H6,293420,H4,293420,1.0000,
H6,293430,H4,293430,1.0000,
H6,293491,H4,293491,1.0000,
H6,293492,H4,293492,1.0000,
H6,293499,H4,293499,1.0000,
H6,293510,H4,293510,1.0000,
H6,293520,H4,293520,1.0000,
H6,293530,H4,293530,1.0000,
H6,293540,H4,293540,1.0000,
H6,293550,H4,293550,1.0000,
H6,293590,H4,293590,1.0000,
H6,293621,H4,293621,1.0000,
H6,293622,H4,293622,1.0000,
H6,293623,H4,293623,1.0000,
H6,293624,H4,293624,1.0000,
H6,293625,H4,293625,1.0000,
H6,293626,H4,293626,1.0000,
H6,293627,H4,293627,1.0000,
H6,293628,H4,293628,1.0000,
H6,293629,H4,293629,1.0000,
H6,293690,H4,293690,1.0000,
H6,293711,H4,293711,1.0000,
H6,293712,H4,293712,1.0000,
H6,293719,H4,293719,1.0000,
H6,293721,H4,293721,1.0000,
H6,293722,H4,293722,1.0000,
H6,293723,H4,293723,1.0000,
H6,293729,H4,293729,1.0000,
H6,293750,H4,293750,1.0000,
H6,293790,H4,293790,1.0000,
H6,293810,H4,293810,1.0000,
H6,293890,H4,293890,1.0000,
H6,293911,H4,293911,1.0000,
H6,293919,H4,293919,1.0000,
H6,293920,H4,293920,1.0000,
H6,293930,H4,293930,1.0000,
H6,293941,H4,293941,1.0000,
H6,293942,H4,293942,1.0000,
H6,293943,H4,293943,1.0000,
H6,293944,H4,293944,1.0000,
H6,293945,H4,293945,1.0000,
H6,293949,H4,293949,1.0000,
H6,293951,H4,293951,1.0000,
H6,293959,H4,293959,1.0000,
H6,293961,H4,293961,1.0000,
H6,293962,H4,293962,1.0000,
H6,293963,H4,293963,1.0000,
H6,293969,H4,293969,1.0000,
H6,293972,H4,293972,1.0000,
H6,293979,H4,293979,1.0000,
H6,293980,H4,293980,1.0000,
H6,294000,H4,294000,1.0000,
H6,294110,H4,294110,1.0000,
H6,294120,H4,294120,1.0000,
H6,294130,H4,294130,1.0000,
H6,294140,H4,294140,1.0000,
H6,294150,H4,294150,1.0000,
H6,294190,H4,294190,1.0000,
H6,294200,H4,294200,1.0000,
H6,300120,H4,300120,1.0000,
H6,300190,H4,300190,1.0000,
H6,300212,H4,300212,1.0000,
H6,300213,H4,300213,1.0000,
H6,300214,H4,300214,1.0000,
H6,300215,H4,300215,1.0000,
H6,300241,H4,300241,1.0000,
H6,300242,H4,300242,1.0000,
H6,300249,H4,300249,1.0000,
H6,300251,H4,300251,1.0000,
H6,300259,H4,300259,1.0000,
H6,300290,H4,300290,1.0000,
H6,300310,H4,300310,1.0000,
H6,300320,H4,300320,1.0000,
H6,300331,H4,300331,1.0000,
H6,300339,H4,300339,1.0000,
H6,300341,H4,300341,1.0000,
H6,300342,H4,300342,1.0000,
H6,300343,H4,300343,1.0000,
H6,300349,H4,300349,1.0000,
H6,300360,H4,300360,1.0000,
H6,300390,H4,300390,1.0000,
H6,300410,H4,300410,1.0000,
H6,300420,H4,300420,1.0000,
H6,300431,H4,300431,1.0000,
H6,300432,H4,300432,1.0000,
H6,300439,H4,300439,1.0000,
H6,300441,H4,300441,1.0000,
H6,300442,H4,300442,1.0000,
H6,300443,H4,300443,1.0000,
H6,300449,H4,300449,1.0000,
H6,300450,H4,300450,1.0000,
H6,300460,H4,300460,1.0000,
H6,300490,H4,300490,1.0000,
H6,300510,H4,300510,1.0000,
H6,300590,H4,300590,1.0000,
H6,300610,H4,300610,1.0000,
H6,300630,H4,300630,1.0000,
H6,300640,H4,300640,1.0000,
H6,300650,H4,300650,1.0000,
H6,300660,H4,300660,1.0000,
H6,300670,H4,300670,1.0000,
H6,300691,H4,300691,1.0000,
H6,300692,H4,300692,1.0000,
H6,300693,H4,300693,1.0000,
H6,310100,H4,310100,1.0000,
H6,310210,H4,310210,1.0000,
H6,310221,H4,310221,1.0000,
H6,310229,H4,310229,1.0000,
H6,310230,H4,310230,1.0000,
H6,310240,H4,310240,1.0000,
H6,310250,H4,310250,1.0000,
H6,310260,H4,310260,1.0000,
H6,310280,H4,310280,1.0000,
H6,310290,H4,310290,1.0000,
H6,310311,H4,310311,1.0000,
H6,310319,H4,310319,1.0000,
H6,310390,H4,310390,1.0000,
H6,310420,H4,310420,1.0000,
H6,310430,H4,310430,1.0000,
H6,310490,H4,310490,1.0000,
H6,310510,H4,310510,1.0000,
H6,310520,H4,310520,1.0000,
H6,310530,H4,310530,1.0000,
H6,310540,H4,310540,1.0000,
H6,310551,H4,310551,1.0000,
H6,310559,H4,310559,1.0000,
H6,310560,H4,310560,1.0000,
H6,310590,H4,310590,1.0000,
H6,320110,H4,320110,1.0000,
H6,320120,H4,320120,1.0000,
H6,320190,H4,320190,1.0000,
H6,320210,H4,320210,1.0000,
H6,320290,H4,320290,1.0000,
H6,320300,H4,320300,1.0000,
H6,320411,H4,320411,1.0000,
H6,320412,H4,320412,1.0000,
H6,320413,H4,320413,1.0000,
H6,320414,H4,320414,1.0000,
H6,320415,H4,320415,1.0000,
H6,320416,H4,320416,1.0000,
H6,320417,H4,320417,1.0000,
H6,320418,H4,320418,1.0000,
H6,320419,H4,320419,1.0000,
H6,320420,H4,320420,1.0000,
H6,320490,H4,320490,1.0000,
H6,320500,H4,320500,1.0000,
H6,320611,H4,320611,1.0000,
H6,320619,H4,320619,1.0000,
H6,320620,H4,320620,1.0000,
H6,320641,H4,320641,1.0000,
H6,320642,H4,320642,1.0000,
H6,320649,H4,320649,1.0000,
H6,320650,H4,320650,1.0000,
H6,320710,H4,320710,1.0000,
H6,320720,H4,320720,1.0000,
H6,320730,H4,320730,1.0000,
H6,320740,H4,320740,1.0000,
H6,320810,H4,320810,1.0000,
H6,320820,H4,320820,1.0000,
H6,320890,H4,320890,1.0000,
H6,320910,H4,320910,1.0000,
H6,320990,H4,320990,1.0000,
H6,321000,H4,321000,1.0000,
H6,321100,H4,321100,1.0000,
H6,321210,H4,321210,1.0000,
H6,321290,H4,321290,1.0000,
H6,321310,H4,321310,1.0000,
H6,321390,H4,321390,1.0000,
H6,321410,H4,321410,1.0000,
H6,321490,H4,321490,1.0000,
H6,321511,H4,321511,1.0000,
H6,321519,H4,321519,1.0000,
H6,321590,H4,321590,1.0000,
H6,330112,H4,330112,1.0000,
H6,330113,H4,330113,1.0000,
H6,330119,H4,330119,1.0000,
H6,330124,H4,330124,1.0000,
H6,330125,H4,330125,1.0000,
H6,330129,H4,330129,1.0000,
H6,330130,H4,330130,1.0000,
H6,330190,H4,330190,1.0000,
H6,330210,H4,330210,1.0000,
H6,330290,H4,330290,1.0000,
H6,330300,H4,330300,1.0000,
H6,330410,H4,330410,1.0000,
H6,330420,H4,330420,1.0000,
H6,330430,H4,330430,1.0000,
H6,330491,H4,330491,1.0000,
H6,330499,H4,330499,1.0000,
H6,330510,H4,330510,1.0000,
H6,330520,H4,330520,1.0000,
H6,330530,H4,330530,1.0000,
H6,330590,H4,330590,1.0000,
H6,330610,H4,330610,1.0000,
H6,330620,H4,330620,1.0000,
H6,330690,H4,330690,1.0000,
H6,330710,H4,330710,1.0000,
H6,330720,H4,330720,1.0000,
H6,330730,H4,330730,1.0000,
H6,330741,H4,330741,1.0000,
H6,330749,H4,330749,1.0000,
H6,330790,H4,330790,1.0000,
H6,340111,H4,340111,1.0000,
H6,340119,H4,340119,1.0000,
H6,340120,H4,340120,1.0000,
H6,340130,H4,340130,1.0000,
H6,340231,H4,340231,1.0000,
H6,340239,H4,340239,1.0000,
H6,340241,H4,340241,1.0000,
H6,340242,H4,340242,1.0000,
H6,340249,H4,340249,1.0000,
H6,340250,H4,340250,1.0000,
H6,340290,H4,340290,1.0000,
H6,340311,H4,340311,1.0000,
H6,340319,H4,340319,1.0000,
H6,340391,H4,340391,1.0000,
H6,340399,H4,340399,1.0000,
H6,340420,H4,340420,1.0000,
H6,340490,H4,340490,1.0000,
H6,340510,H4,340510,1.0000,
H6,340520,H4,340520,1.0000,
H6,340530,H4,340530,1.0000,
H6,340540,H4,340540,1.0000,
H6,340590,H4,340590,1.0000,
H6,340600,H4,340600,1.0000,
H6,340700,H4,340700,1.0000,
H6,350110,H4,350110,1.0000,
H6,350190,H4,350190,1.0000,
H6,350211,H4,350211,1.0000,
H6,350219,H4,350219,1.0000,
H6,350220,H4,350220,1.0000,
H6,350290,H4,350290,1.0000,
H6,350300,H4,350300,1.0000,
H6,350400,H4,350400,1.0000,
H6,350510,H4,350510,1.0000,
H6,350520,H4,350520,1.0000,
H6,350610,H4,350610,1.0000,
H6,350691,H4,350691,1.0000,
H6,350699,H4,350699,1.0000,
H6,350710,H4,350710,1.0000,
H6,350790,H4,350790,1.0000,
H6,360100,H4,360100,1.0000,
H6,360200,H4,360200,1.0000,
H6,360310,H4,360310,1.0000,
H6,360320,H4,360320,1.0000,
H6,360330,H4,360330,1.0000,
H6,360340,H4,360340,1.0000,
H6,360350,H4,360350,1.0000,
H6,360360,H4,360360,1.0000,
H6,360410,H4,360410,1.0000,
H6,360490,H4,360490,1.0000,
H6,360500,H4,360500,1.0000,
H6,360610,H4,360610,1.0000,
H6,360690,H4,360690,1.0000,
H6,370110,H4,370110,1.0000,
H6,370120,H4,370120,1.0000,
H6,370130,H4,370130,1.0000,
H6,370191,H4,370191,1.0000,
H6,370199,H4,370199,1.0000,
H6,370210,H4,370210,1.0000,
H6,370231,H4,370231,1.0000,
H6,370232,H4,370232,1.0000,
H6,370239,H4,370239,1.0000,
H6,370241,H4,370241,1.0000,
H6,370242,H4,370242,1.0000,
H6,370243,H4,370243,1.0000,
H6,370244,H4,370244,1.0000,
H6,370252,H4,370252,1.0000,
H6,370253,H4,370253,1.0000,
H6,370254,H4,370254,1.0000,
H6,370255,H4,370255,1.0000,
H6,370256,H4,370256,1.0000,
H6,370296,H4,370296,1.0000,
H6,370297,H4,370297,1.0000,
H6,370298,H4,370298,1.0000,
H6,370310,H4,370310,1.0000,
H6,370320,H4,370320,1.0000,
H6,370390,H4,370390,1.0000,
H6,370400,H4,370400,1.0000,
H6,370500,H4,370500,1.0000,
H6,370610,H4,370610,1.0000,
H6,370690,H4,370690,1.0000,
H6,370710,H4,370710,1.0000,
H6,370790,H4,370790,1.0000,
H6,380110,H4,380110,1.0000,
H6,380120,H4,380120,1.0000,
H6,380130,H4,380130,1.0000,
H6,380190,H4,380190,1.0000,
H6,380210,H4,380210,1.0000,
H6,380290,H4,380290,1.0000,
H6,380300,H4,380300,1.0000,
H6,380400,H4,380400,1.0000,
H6,380510,H4,380510,1.0000,
H6,380590,H4,380590,1.0000,
H6,380610,H4,380610,1.0000,
H6,380620,H4,380620,1.0000,
H6,380630,H4,380630,1.0000,
H6,380690,H4,380690,1.0000,
H6,380700,H4,380700,1.0000,
H6,380852,H4,380852,1.0000,
H6,380859,H4,380859,1.0000,
H6,380861,H4,380861,1.0000,
H6,380862,H4,380862,1.0000,
H6,380869,H4,380869,1.0000,
H6,380891,H4,380891,1.0000,
H6,380892,H4,380892,1.0000,
H6,380893,H4,380893,1.0000,
H6,380894,H4,380894,1.0000,
H6,380899,H4,380899,1.0000,
H6,380910,H4,380910,1.0000,
H6,380991,H4,380991,1.0000,
H6,380992,H4,380992,1.0000,
H6,380993,H4,380993,1.0000,
H6,381010,H4,381010,1.0000,
H6,381090,H4,381090,1.0000,
H6,381111,H4,381111,1.0000,
H6,381119,H4,381119,1.0000,
H6,381121,H4,381121,1.0000,
H6,381129,H4,381129,1.0000,
H6,381190,H4,381190,1.0000,
H6,381210,H4,381210,1.0000,
H6,381220,H4,381220,1.0000,
H6,381231,H4,381231,1.0000,
H6,381239,H4,381239,1.0000,
H6,381300,H4,381300,1.0000,
H6,381400,H4,381400,1.0000,
H6,381511,H4,381511,1.0000,
H6,381512,H4,381512,1.0000,
H6,381519,H4,381519,1.0000,
H6,381590,H4,381590,1.0000,
H6,381600,H4,381600,1.0000,
H6,381700,H4,381700,1.0000,
H6,381800,H4,381800,1.0000,
H6,381900,H4,381900,1.0000,
H6,382000,H4,382000,1.0000,
H6,382100,H4,382100,1.0000,
H6,382211,H4,382211,1.0000,
H6,382212,H4,382212,1.0000,
H6,382213,H4,382213,1.0000,
